step,epoch,loss,ce,dice,lr
53400,14,0.19625,0.10126,0.18998,6.4177598385469215e-06
53420,14,0.1039,0.05087,0.10604,6.397578203834513e-06
53440,14,0.14369,0.05513,0.1771,6.377396569122098e-06
53460,14,0.13679,0.07266,0.12825,6.3572149344096896e-06
53480,14,0.14168,0.06431,0.15474,6.337033299697274e-06
53500,14,0.13155,0.07524,0.11262,6.316851664984866e-06
53520,14,0.19337,0.12663,0.13349,6.296670030272451e-06
53540,14,0.15892,0.05657,0.2047,6.276488395560042e-06
53560,14,0.15182,0.06704,0.16957,6.256306760847627e-06
53580,14,0.12612,0.06481,0.12261,6.236125126135219e-06
53600,14,0.16935,0.09948,0.13974,6.2159434914228045e-06
53620,14,0.29316,0.21944,0.14744,6.195761856710396e-06
53640,14,0.14624,0.07631,0.13988,6.175580221997981e-06
53660,14,0.2273,0.11722,0.22015,6.1553985872855725e-06
53680,14,0.21003,0.12594,0.1682,6.135216952573157e-06
53700,14,0.20159,0.10781,0.18756,6.115035317860749e-06
53720,14,0.16992,0.09097,0.1579,6.094853683148334e-06
53740,14,0.21614,0.07232,0.28765,6.074672048435925e-06
53760,14,0.10228,0.05497,0.09463,6.05449041372351e-06
53780,14,0.19554,0.1191,0.15289,6.034308779011102e-06
53800,14,0.18013,0.06035,0.23957,6.014127144298687e-06
53820,14,0.17786,0.07059,0.21454,5.993945509586278e-06
53840,14,0.19281,0.10229,0.18104,5.973763874873863e-06
53860,14,0.31205,0.18481,0.25448,5.953582240161455e-06
53880,14,0.14546,0.069,0.15293,5.9334006054490395e-06
53900,14,0.17494,0.06579,0.21829,5.913218970736631e-06
53920,14,0.13826,0.06753,0.14146,5.893037336024216e-06
53940,14,0.24716,0.1595,0.17532,5.8728557013118075e-06
53960,14,0.16489,0.07348,0.18282,5.852674066599393e-06
53980,14,0.1312,0.05525,0.15191,5.832492431886984e-06
54000,14,0.21818,0.12866,0.17904,5.81231079717457e-06
54020,14,0.11288,0.05702,0.11172,5.792129162462161e-06
54040,14,0.197,0.08761,0.21878,5.771947527749746e-06
54060,14,0.12971,0.07603,0.10735,5.751765893037338e-06
54080,14,0.23827,0.06975,0.33705,5.7315842583249224e-06
54100,14,0.20071,0.10092,0.19958,5.711402623612514e-06
54120,14,0.22749,0.11824,0.2185,5.691220988900099e-06
54140,14,0.13911,0.06817,0.14188,5.6710393541876905e-06
54160,14,0.15021,0.08839,0.12365,5.650857719475275e-06
54180,14,0.2285,0.13918,0.17864,5.630676084762867e-06
54200,14,0.1235,0.05677,0.13348,5.610494450050452e-06
54220,14,0.11771,0.04614,0.14313,5.590312815338043e-06
54240,14,0.21599,0.10104,0.2299,5.570131180625628e-06
54260,14,0.11007,0.05786,0.10442,5.54994954591322e-06
54280,14,0.17277,0.06026,0.22501,5.5297679112008046e-06
54300,14,0.19071,0.09029,0.20084,5.509586276488396e-06
54320,14,0.17599,0.08399,0.18399,5.489404641775981e-06
54340,14,0.12407,0.06678,0.11458,5.469223007063573e-06
54360,14,0.20081,0.11266,0.17631,5.449041372351158e-06
54380,14,0.125,0.05788,0.13423,5.42885973763875e-06
54400,14,0.14787,0.06805,0.15964,5.408678102926335e-06
54420,14,0.1725,0.06925,0.20649,5.388496468213926e-06
54440,14,0.21965,0.09352,0.25225,5.368314833501511e-06
54460,14,0.14597,0.06562,0.16071,5.348133198789103e-06
54480,14,0.32833,0.22357,0.20952,5.3279515640766875e-06
54500,14,0.08886,0.04785,0.08202,5.307769929364279e-06
54520,14,0.19272,0.11443,0.15658,5.287588294651864e-06
54540,14,0.48438,0.39306,0.18266,5.2674066599394555e-06
54560,14,0.14576,0.05664,0.17823,5.24722502522704e-06
54580,14,0.25409,0.15279,0.20259,5.227043390514632e-06
54600,14,0.21526,0.12311,0.1843,5.206861755802217e-06
54620,14,0.13023,0.05185,0.15676,5.186680121089808e-06
54640,14,0.16329,0.0609,0.20479,5.166498486377393e-06
54660,14,0.14492,0.07732,0.13521,5.146316851664985e-06
54680,14,0.22929,0.13754,0.1835,5.126135216952576e-06
54700,14,0.24677,0.16582,0.1619,5.105953582240161e-06
54720,14,0.36656,0.19187,0.34938,5.085771947527753e-06
54740,14,0.13739,0.07961,0.11556,5.065590312815338e-06
54760,14,0.11941,0.06961,0.09961,5.045408678102929e-06
54780,14,0.19457,0.10491,0.17933,5.025227043390515e-06
54800,14,0.1351,0.04999,0.17021,5.0050454086781065e-06
54820,14,0.19062,0.11375,0.15373,4.984863773965691e-06
54840,14,0.12961,0.08263,0.09396,4.964682139253283e-06
54860,14,0.11112,0.06446,0.09332,4.944500504540868e-06
54880,14,0.15978,0.08189,0.15578,4.924318869828459e-06
54900,14,0.1242,0.05828,0.13184,4.904137235116044e-06
54920,14,0.09902,0.05603,0.08598,4.883955600403636e-06
54940,14,0.16855,0.08303,0.17104,4.863773965691221e-06
54960,14,0.34279,0.16979,0.346,4.843592330978812e-06
54980,14,0.14133,0.06883,0.145,4.823410696266397e-06
55000,14,0.15539,0.0496,0.21159,4.803229061553989e-06
55020,14,0.19008,0.09016,0.19983,4.7830474268415735e-06
55040,14,0.11697,0.05952,0.1149,4.762865792129165e-06
55060,14,0.19939,0.10775,0.18329,4.74268415741675e-06
55080,14,0.23729,0.12807,0.21843,4.7225025227043415e-06
55100,14,0.36425,0.2633,0.2019,4.702320887991926e-06
55120,14,0.17429,0.09573,0.15711,4.682139253279518e-06
55140,14,0.10756,0.0616,0.09192,4.661957618567103e-06
55160,14,0.18012,0.07675,0.20674,4.641775983854694e-06
55180,14,0.18692,0.11818,0.13748,4.62159434914228e-06
55200,14,0.153,0.06189,0.18222,4.601412714429872e-06
55220,14,0.16667,0.05938,0.21458,4.5812310797174564e-06
55240,14,0.1771,0.09515,0.1639,4.561049445005048e-06
55260,14,0.10615,0.04937,0.11356,4.540867810292633e-06
55280,14,0.15213,0.07736,0.14953,4.5206861755802245e-06
55300,14,0.12979,0.06991,0.11977,4.500504540867809e-06
55320,14,0.40915,0.28517,0.24795,4.480322906155401e-06
55340,14,0.14022,0.05621,0.16802,4.460141271442986e-06
55360,14,0.19327,0.08479,0.21696,4.439959636730577e-06
55380,14,0.10059,0.03934,0.12251,4.419778002018162e-06
55400,14,0.28043,0.18558,0.1897,4.399596367305754e-06
55420,14,0.23299,0.11683,0.23232,4.3794147325933386e-06
55440,14,0.14038,0.06563,0.14948,4.35923309788093e-06
55460,14,0.09698,0.0531,0.08774,4.339051463168515e-06
55480,14,0.1524,0.0507,0.20341,4.318869828456107e-06
55500,14,0.17209,0.0772,0.18978,4.298688193743691e-06
55520,14,0.15081,0.06786,0.16589,4.278506559031283e-06
55540,14,0.22631,0.06474,0.32314,4.258324924318868e-06
55560,14,0.16443,0.0824,0.16406,4.2381432896064594e-06
55580,14,0.14914,0.09175,0.11477,4.217961654894045e-06
55600,14,0.11741,0.05819,0.11845,4.197780020181637e-06
55620,14,0.16374,0.06326,0.20094,4.1775983854692215e-06
55640,14,0.27794,0.18103,0.19383,4.157416750756813e-06
55660,14,0.14703,0.05996,0.17413,4.137235116044398e-06
55680,14,0.21972,0.10508,0.22927,4.1170534813319895e-06
55700,14,0.12284,0.06062,0.12442,4.096871846619574e-06
55720,14,0.15542,0.06174,0.18737,4.076690211907166e-06
55740,14,0.1545,0.06203,0.18493,4.056508577194751e-06
55760,14,0.16944,0.09048,0.15792,4.036326942482342e-06
55780,15,0.1272,0.06538,0.12363,4.016145307769927e-06
55800,15,0.1407,0.05194,0.17752,3.995963673057519e-06
55820,15,0.41118,0.3098,0.20276,3.975782038345104e-06
55840,15,0.15698,0.06441,0.18516,3.955600403632695e-06
55860,15,0.23289,0.11387,0.23804,3.93541876892028e-06
55880,15,0.12064,0.05035,0.14057,3.915237134207872e-06
55900,15,0.12624,0.05702,0.13845,3.8950554994954565e-06
55920,15,0.24725,0.12263,0.24925,3.874873864783048e-06
55940,15,0.10019,0.06038,0.07961,3.854692230070633e-06
55960,15,0.19092,0.09643,0.18898,3.8345105953582245e-06
55980,15,0.18287,0.08338,0.19898,3.8143289606458098e-06
56000,15,0.14411,0.06361,0.161,3.7941473259334014e-06
56020,15,0.16768,0.06518,0.205,3.773965691220986e-06
56040,15,0.19281,0.1106,0.16441,3.7537840565085778e-06
56060,15,0.13563,0.08238,0.10648,3.733602421796163e-06
56080,15,0.13534,0.06467,0.14134,3.7134207870837546e-06
56100,15,0.17079,0.10561,0.13036,3.6932391523713395e-06
56120,15,0.13284,0.08205,0.10159,3.673057517658931e-06
56140,15,0.14728,0.08457,0.12541,3.652875882946516e-06
56160,15,0.12576,0.06272,0.12607,3.6326942482341075e-06
56180,15,0.16575,0.08295,0.1656,3.6125126135216923e-06
56200,15,0.17384,0.07719,0.19331,3.592330978809284e-06
56220,15,0.10826,0.05009,0.11635,3.5721493440968687e-06
56240,15,0.22232,0.11444,0.21576,3.5519677093844603e-06
56260,15,0.09764,0.05488,0.08552,3.5317860746720456e-06
56280,15,0.11478,0.05076,0.12805,3.511604439959637e-06
56300,15,0.16278,0.04457,0.23643,3.491422805247222e-06
56320,15,0.15874,0.07653,0.16442,3.4712411705348136e-06
56340,15,0.20363,0.10055,0.20616,3.4510595358223984e-06
56360,15,0.16721,0.07808,0.17828,3.43087790110999e-06
56380,15,0.12091,0.06463,0.11258,3.4106962663975816e-06
56400,15,0.22305,0.12261,0.20089,3.3905146316851664e-06
56420,15,0.15709,0.07666,0.16087,3.370332996972758e-06
56440,15,0.21244,0.11223,0.20041,3.350151362260343e-06
56460,15,0.17562,0.09995,0.15134,3.3299697275479345e-06
56480,15,0.17741,0.07557,0.20368,3.3097880928355197e-06
56500,15,0.17361,0.08402,0.17919,3.2896064581231113e-06
56520,15,0.18572,0.1017,0.16805,3.269424823410696e-06
56540,15,0.37767,0.24331,0.26872,3.2492431886982877e-06
56560,15,0.19705,0.12111,0.15189,3.2290615539858726e-06
56580,15,0.32874,0.1752,0.30709,3.208879919273464e-06
56600,15,0.2068,0.11698,0.17964,3.188698284561049e-06
56620,15,0.22701,0.14892,0.15618,3.1685166498486406e-06
56640,15,0.16256,0.0999,0.12532,3.1483350151362254e-06
56660,15,0.11227,0.05133,0.12189,3.128153380423817e-06
56680,15,0.16501,0.07634,0.17735,3.1079717457114023e-06
56700,15,0.12284,0.05951,0.12666,3.087790110998994e-06
56720,15,0.17542,0.08599,0.17886,3.0676084762865787e-06
56740,15,0.14014,0.07309,0.1341,3.0474268415741703e-06
56760,15,0.14978,0.05478,0.19001,3.027245206861755e-06
56780,15,0.2162,0.09178,0.24883,3.0070635721493467e-06
56800,15,0.32912,0.17033,0.31757,2.9868819374369315e-06
56820,15,0.15863,0.08311,0.15105,2.966700302724523e-06
56840,15,0.09825,0.05494,0.08662,2.946518668012108e-06
56860,15,0.10899,0.05279,0.1124,2.9263370332996995e-06
56880,15,0.1571,0.09752,0.11918,2.906155398587285e-06
56900,15,0.26375,0.11431,0.29888,2.8859737638748764e-06
56920,15,0.16805,0.08582,0.16446,2.8657921291624612e-06
56940,15,0.16629,0.06271,0.20716,2.845610494450053e-06
56960,15,0.21961,0.11241,0.21442,2.8254288597376376e-06
56980,15,0.15941,0.09171,0.13541,2.8052472250252292e-06
57000,15,0.2965,0.18719,0.21863,2.785065590312814e-06
57020,15,0.21934,0.09436,0.24994,2.7648839556004057e-06
57040,15,0.22294,0.12324,0.19941,2.7447023208879905e-06
57060,15,0.19588,0.10197,0.18782,2.724520686175582e-06
57080,15,0.20398,0.10087,0.20622,2.7043390514631673e-06
57100,15,0.11514,0.06224,0.10579,2.684157416750759e-06
57120,15,0.2654,0.10777,0.31526,2.6639757820383438e-06
57140,15,0.17309,0.06057,0.22504,2.6437941473259354e-06
57160,15,0.09596,0.05318,0.08554,2.62361251261352e-06
57180,15,0.15594,0.08953,0.13282,2.6034308779011118e-06
57200,15,0.32192,0.1837,0.27643,2.5832492431886966e-06
57220,15,0.19522,0.09618,0.1981,2.563067608476288e-06
57240,15,0.41993,0.27486,0.29013,2.542885973763873e-06
57260,15,0.12769,0.0627,0.12999,2.5227043390514646e-06
57280,15,0.13174,0.0524,0.15868,2.50252270433905e-06
57300,15,0.12221,0.06542,0.11359,2.4823410696266415e-06
57320,15,0.27141,0.15857,0.22569,2.4621594349142263e-06
57340,15,0.20009,0.13624,0.12769,2.441977800201818e-06
57360,15,0.13707,0.06016,0.15383,2.4217961654894027e-06
57380,15,0.15389,0.0651,0.17758,2.4016145307769943e-06
57400,15,0.12588,0.06589,0.11997,2.381432896064579e-06
57420,15,0.16615,0.06069,0.21091,2.3612512613521707e-06
57440,15,0.14874,0.06453,0.16843,2.3410696266397556e-06
57460,15,0.23447,0.13297,0.203,2.320887991927347e-06
57480,15,0.11298,0.04692,0.13212,2.3007063572149324e-06
57500,15,0.24149,0.09186,0.29926,2.280524722502524e-06
57520,15,0.12802,0.07057,0.11488,2.260343087790109e-06
57540,15,0.16525,0.07743,0.17565,2.2401614530777004e-06
57560,15,0.19499,0.0911,0.20777,2.2199798183652853e-06
57580,15,0.15913,0.06238,0.1935,2.199798183652877e-06
57600,15,0.10597,0.05844,0.09505,2.1796165489404617e-06
57620,15,0.1335,0.07636,0.11428,2.1594349142280533e-06
57640,15,0.15584,0.07801,0.15566,2.139253279515638e-06
57660,15,0.17371,0.07677,0.19389,2.1190716448032297e-06
57680,15,0.15703,0.07511,0.16382,2.098890010090815e-06
57700,15,0.14221,0.04959,0.18524,2.0787083753784066e-06
57720,15,0.14293,0.08292,0.12002,2.0585267406659914e-06
57740,15,0.17524,0.07112,0.20825,2.038345105953583e-06
57760,15,0.13782,0.08345,0.10873,2.018163471241168e-06
57780,15,0.08874,0.04467,0.08815,1.9979818365287594e-06
57800,15,0.12986,0.07657,0.10657,1.9778002018163442e-06
57820,15,0.16451,0.04906,0.2309,1.957618567103936e-06
57840,15,0.09678,0.06125,0.07105,1.9374369323915207e-06
57860,15,0.14059,0.06219,0.1568,1.9172552976791123e-06
57880,15,0.16244,0.07025,0.18439,1.8970736629666973e-06
57900,15,0.11742,0.06297,0.10891,1.8768920282542889e-06
57920,15,0.17182,0.08892,0.16581,1.856710393541874e-06
57940,15,0.17449,0.10693,0.13513,1.8365287588294655e-06
57960,15,0.12071,0.05305,0.13531,1.8163471241170503e-06
57980,15,0.18127,0.09224,0.17805,1.796165489404642e-06
58000,15,0.13052,0.05806,0.14491,1.775983854692227e-06
58020,15,0.22803,0.0743,0.30747,1.7558022199798186e-06
58040,15,0.32061,0.14774,0.34575,1.7356205852674034e-06
58060,15,0.09984,0.05719,0.08528,1.715438950554995e-06
58080,15,0.19481,0.05957,0.27048,1.6952573158425866e-06
58100,15,0.15754,0.07271,0.16965,1.6750756811301714e-06
58120,15,0.18475,0.10284,0.16383,1.654894046417763e-06
58140,15,0.17809,0.06793,0.22031,1.634712411705348e-06
58160,15,0.14561,0.06309,0.16503,1.6145307769929397e-06
58180,15,0.23925,0.09426,0.28998,1.5943491422805245e-06
58200,15,0.19242,0.10045,0.18396,1.574167507568116e-06
58220,15,0.20701,0.11993,0.17415,1.5539858728557011e-06
58240,15,0.15077,0.08231,0.13691,1.5338042381432927e-06
58260,15,0.09202,0.04461,0.09482,1.5136226034308776e-06
58280,15,0.17144,0.06301,0.21688,1.4934409687184692e-06
58300,15,0.133,0.06808,0.12983,1.473259334006054e-06
58320,15,0.13897,0.07579,0.12637,1.4530776992936456e-06
58340,15,0.20503,0.12516,0.15975,1.4328960645812306e-06
58360,15,0.1399,0.06991,0.13999,1.4127144298688222e-06
58380,15,0.18358,0.09542,0.17633,1.392532795156407e-06
58400,15,0.26748,0.07549,0.38398,1.3723511604439986e-06
58420,15,0.19795,0.10935,0.1772,1.3521695257315837e-06
58440,15,0.35,0.28715,0.12571,1.3319878910191753e-06
58460,15,0.24521,0.16885,0.15273,1.31180625630676e-06
58480,15,0.09805,0.04554,0.10502,1.2916246215943517e-06
58500,15,0.11712,0.06671,0.10083,1.2714429868819365e-06
58520,15,0.15892,0.06344,0.19095,1.2512613521695281e-06
58540,15,0.13917,0.07341,0.13153,1.2310797174571132e-06
58560,15,0.18577,0.08966,0.19222,1.2108980827447048e-06
58580,15,0.12157,0.05855,0.12605,1.1907164480322896e-06
58600,15,0.1913,0.10924,0.16412,1.1705348133198812e-06
58620,15,0.20634,0.11078,0.19112,1.1503531786074662e-06
58640,15,0.13143,0.07326,0.11634,1.1301715438950578e-06
58660,15,0.18514,0.09418,0.18193,1.1099899091826426e-06
58680,15,0.1273,0.05743,0.13973,1.0898082744702342e-06
58700,15,0.08734,0.0474,0.07987,1.069626639757819e-06
58720,15,0.23082,0.10858,0.24448,1.0494450050454107e-06
58740,15,0.12996,0.05637,0.14717,1.0292633703329957e-06
58760,15,0.37195,0.20284,0.33821,1.0090817356205873e-06
58780,15,0.20601,0.08404,0.24393,9.889001009081721e-07
58800,15,0.13752,0.07496,0.12512,9.687184661957637e-07
58820,15,0.18261,0.07216,0.22091,9.485368314833486e-07
58840,15,0.15024,0.07767,0.14514,9.283551967709402e-07
58860,15,0.10551,0.05398,0.10306,9.081735620585252e-07
58880,15,0.19675,0.11411,0.16527,8.879919273461168e-07
58900,15,0.09495,0.05435,0.0812,8.678102926337017e-07
58920,15,0.1784,0.09902,0.15875,8.476286579212933e-07
58940,15,0.13974,0.03915,0.20117,8.274470232088782e-07
58960,15,0.14525,0.06218,0.16614,8.072653884964698e-07
58980,15,0.23138,0.10094,0.26087,7.870837537840548e-07
59000,15,0.09393,0.04723,0.09342,7.669021190716464e-07
59020,15,0.18468,0.08692,0.1955,7.467204843592312e-07
59040,15,0.09536,0.04228,0.10615,7.265388496468228e-07
59060,15,0.1489,0.06338,0.17104,7.063572149344077e-07
59080,15,0.13805,0.06889,0.13832,6.861755802219993e-07
59100,15,0.18149,0.09783,0.16732,6.659939455095842e-07
59120,15,0.12384,0.0783,0.09108,6.458123107971758e-07
59140,15,0.13681,0.04966,0.1743,6.256306760847608e-07
59160,15,0.11985,0.06951,0.10068,6.054490413723524e-07
59180,15,0.11228,0.0488,0.12695,5.852674066599373e-07
59200,15,0.17029,0.08228,0.17602,5.650857719475289e-07
59220,15,0.18101,0.0722,0.21762,5.449041372351138e-07
59240,15,0.24388,0.12489,0.23798,5.247225025227053e-07
59260,15,0.18791,0.11907,0.13769,5.045408678102903e-07
59280,15,0.39709,0.31551,0.16316,4.843592330978819e-07
59300,15,0.14647,0.07377,0.1454,4.641775983854668e-07
59320,15,0.19733,0.09409,0.20649,4.439959636730584e-07
59340,15,0.14837,0.06409,0.16856,4.238143289606433e-07
59360,15,0.26575,0.15333,0.22483,4.036326942482349e-07
59380,15,0.12569,0.05996,0.13147,3.8345105953581985e-07
59400,15,0.12952,0.0509,0.15725,3.632694248234114e-07
59420,15,0.16251,0.07573,0.17357,3.430877901109963e-07
59440,15,0.19184,0.0943,0.19509,3.229061553985879e-07
59460,15,0.13574,0.06753,0.13642,3.0272452068617285e-07
59480,15,0.21784,0.07576,0.28416,2.8254288597376445e-07
59500,15,0.21539,0.08541,0.25995,2.6236125126134933e-07
59520,15,0.12247,0.06193,0.12109,2.4217961654894093e-07
59540,15,0.16111,0.07293,0.17637,2.2199798183652586e-07
59560,15,0.13592,0.08643,0.09897,2.0181634712411746e-07
59580,15,0.23535,0.13093,0.20885,1.816347124117024e-07
59600,15,0.29595,0.15429,0.28332,1.6145307769929396e-07
59620,15,0.17864,0.10869,0.1399,1.412714429868789e-07
59640,15,0.12672,0.07283,0.10779,1.2108980827447046e-07
59660,15,0.11458,0.04856,0.13205,1.009081735620554e-07
59680,15,0.17371,0.06857,0.21028,8.072653884964698e-08
59700,15,0.22685,0.13234,0.18901,6.054490413723191e-08
59720,15,0.18109,0.06148,0.23922,4.036326942482349e-08
59740,15,0.11941,0.07355,0.09172,2.0181634712408413e-08
59760,15,0.15251,0.04652,0.21197,0.0
